"guildID","userID","globalPoints","weeklyPoints","uLevel"
"1026557557030006855","597535262976770049",12,3,0
"1026557557030006855","1393155518654320742",12,4,0
"1026557557030006855","814167085068320798",12,0,0
"1026557557030006855","648887438705426463",12,0,0
"1026557557030006855","1452962695514165330",12,4,0
"1026557557030006855","1412186987473014886",12,4,0
"1026557557030006855","1057907326478200882",12,0,0
"1026557557030006855","899328603588796457",12,0,0
"1026557557030006855","883766973157244978",12,4,0
"1026557557030006855","1257362613738672239",12,4,0
"1026557557030006855","435259580034056193",12,4,0
"1026557557030006855","1150506482400493688",12,4,0
"1026557557030006855","1375235025209135166",12,0,0
"1026557557030006855","1319283543842623561",12,4,0
"1026557557030006855","1151645157813407754",12,4,0
"1026557557030006855","1375877384519155792",12,5,0
"1026557557030006855","1172453124825415760",12,4,0
"1026557557030006855","735803683421552651",12,0,0
"1026557557030006855","850678102328868864",12,4,0
"1026557557030006855","1055064009457537024",12,1,0
"1026557557030006855","591733737063055382",12,4,0
"1026557557030006855","926198740652527628",12,4,0
"1026557557030006855","932443107671294022",12,3,0
"1026557557030006855","781742776726716426",12,3,0
"1026557557030006855","1063637472917065829",12,0,0
"1026557557030006855","1007526517250719794",12,0,0
"1026557557030006855","1204136015485468712",12,0,0
"1026557557030006855","652560301123698698",12,0,0
"1026557557030006855","1160371621568188436",12,4,0
"1026557557030006855","909082197712068619",12,0,0
"1026557557030006855","1211176983724302348",11,0,0
"1026557557030006855","1023964866769326140",11,4,0
"1026557557030006855","1201344944875511873",11,0,0
"1026557557030006855","1028431392108974162",11,4,0
"1026557557030006855","1223059002582110349",11,0,0
"1026557557030006855","1081405835936276681",11,0,0
"1026557557030006855","1254134540503617556",11,0,0
"1026557557030006855","1073597942214181014",10,0,0
"1026557557030006855","970426797080584212",10,0,0
"1026557557030006855","1233838655655772210",10,0,0
"1026557557030006855","760641838935048232",10,1,0
"1026557557030006855","655112226050670609",10,0,0
"1026557557030006855","1204225686395428874",10,0,0
"1026557557030006855","938987541376413707",10,0,0
"1026557557030006855","959221241212960808",10,0,0
"1026557557030006855","625487955246579712",10,0,0
"1026557557030006855","1269772230959566984",10,0,0
"1026557557030006855","1154265934303854612",10,0,0
"1026557557030006855","1083941620061311066",10,0,0
"1026557557030006855","210234841671663616",10,0,0
"1026557557030006855","1163723623090114640",10,0,0
"1026557557030006855","970422554995093605",10,0,0
"1026557557030006855","1170018046472101929",10,0,0
"1026557557030006855","1270874360306991165",10,0,0
"1026557557030006855","1144206205540126802",10,0,0
"1026557557030006855","1227574108380987494",10,0,0
"1026557557030006855","1044282950558162967",10,0,0
"1026557557030006855","1131521203278975006",10,2,0
"1026557557030006855","966038574837428265",10,0,0
"1026557557030006855","1014872008191918140",10,0,0
"1026557557030006855","882435734005489676",10,0,0
"1026557557030006855","720147201526857779",10,0,0
"1026557557030006855","981825356111691776",10,0,0
"1026557557030006855","1056699505128521728",10,0,0
"1026557557030006855","863830582570778645",10,0,0
"1026557557030006855","890372922772951071",10,0,0
"1026557557030006855","1314200964630188072",10,0,0
"1026557557030006855","926388633609568266",10,0,0
"1026557557030006855","1012700455446519893",10,0,0
"1026557557030006855","1216442536982482995",10,0,0
"1026557557030006855","881449717169537044",9,0,0
"1026557557030006855","1390365737452961894",9,3,0
"1026557557030006855","983489094611001354",9,0,0
"1026557557030006855","1365595497494216798",9,3,0
"1026557557030006855","924500631094427668",9,3,0
"1026557557030006855","922931742573211669",9,3,0
"1026557557030006855","1247792452455235634",9,1,0
"1026557557030006855","242365953722155009",9,0,0
"1026557557030006855","946219769344974909",9,0,0
"1026557557030006855","1095888672689233991",9,0,0
"1026557557030006855","1408627503907606628",9,3,0
"1026557557030006855","880472567729754112",9,0,0
"1026557557030006855","1190725334971199518",9,0,0
"1026557557030006855","863620969763438651",9,3,0
"1026557557030006855","645145500907208725",9,3,0
"1026557557030006855","933835492309479455",9,2,0
"1026557557030006855","229738597866143746",9,3,0
"1026557557030006855","606291768983420948",9,0,0
"1026557557030006855","239584802091696128",9,0,0
"1026557557030006855","1043618282256728186",9,3,0
"1026557557030006855","668535915924291677",9,3,0
"1026557557030006855","1344850555209777244",9,3,0
"1026557557030006855","1397471963521220608",9,3,0
"1026557557030006855","1353496874002284576",9,3,0
"1026557557030006855","1323751593388146732",9,3,0
"1026557557030006855","723988607655870514",9,0,0
"1026557557030006855","1304578496902856716",9,3,0
"1026557557030006855","1210303614862630993",9,3,0
"1026557557030006855","1167144625232945363",9,0,0
"1026557557030006855","1177632324054159463",9,0,0
"1026557557030006855","761294196597587989",9,3,0
"1026557557030006855","1160167314214359131",9,0,0
"1026557557030006855","1104277147671072791",9,3,0
"1026557557030006855","1212576300129058847",9,0,0
"1026557557030006855","1145500138878554142",9,3,0
"1026557557030006855","857785632339394581",9,3,0
"1026557557030006855","954057914723741716",9,3,0
"1026557557030006855","1384337413073010844",9,3,0
"1026557557030006855","793960086737125407",9,3,0
"1026557557030006855","1396252371902005361",9,3,0
"1026557557030006855","819299622698745877",9,3,0
"1026557557030006855","1191860949708177489",9,0,0
"1026557557030006855","1308529285903945810",9,3,0
"1026557557030006855","1241925375718588506",9,0,0
"1026557557030006855","863054851356491776",9,3,0
"1026557557030006855","467487871679332352",9,0,0
"1026557557030006855","989881567377764413",9,3,0
"1026557557030006855","1121595210581934111",9,3,0
"1026557557030006855","889745923897430027",9,1,0
"1026557557030006855","610466984676556810",9,3,0
"1026557557030006855","1383179327335698513",9,0,0
"1026557557030006855","706689330843877381",8,0,0
"1026557557030006855","1140766251434651750",8,0,0
"1026557557030006855","1268327765682294805",8,0,0
"1026557557030006855","816344039590723644",8,3,0
"1026557557030006855","371477976996511745",8,0,0
"1026557557030006855","1347947844971139132",8,4,0
"1026557557030006855","1250150167538307105",8,0,0
"1026557557030006855","817635347927400458",8,0,0
"1026557557030006855","1007345081566625915",8,3,0
"1026557557030006855","1002705114953429062",7,0,0
"1026557557030006855","958900753370583074",7,0,0
"1026557557030006855","545165502608048140",7,0,0
"1026557557030006855","1194730085421420636",7,0,0
"1026557557030006855","931641588873048134",7,0,0
"1026557557030006855","750115735816241203",7,2,0
"1026557557030006855","927341869111857152",7,0,0
"1026557557030006855","709028822653337731",7,0,0
"1026557557030006855","760298228297105429",7,0,0
"1026557557030006855","1033483922258022440",7,0,0
"1026557557030006855","1152642144490762381",7,0,0
"1026557557030006855","845273280139100210",7,0,0
"1026557557030006855","1122491230094372924",7,0,0
"1026557557030006855","267331268243488769",7,0,0
"1026557557030006855","427430851484188682",7,0,0
"1026557557030006855","627571292568027179",7,0,0
"1026557557030006855","1075853483820974100",7,0,0
"1026557557030006855","1212904642728431667",7,0,0
"1026557557030006855","440178406563512340",7,0,0
"1026557557030006855","1261839690927964160",7,0,0
"1026557557030006855","921451013855137803",7,0,0
"1026557557030006855","998426728600969326",7,0,0
"1026557557030006855","733448846482604144",7,0,0
"1026557557030006855","729744235783389234",7,0,0
"1026557557030006855","589799158232252426",7,0,0
"1026557557030006855","239514774377988097",7,0,0
"1026557557030006855","790762378178068509",7,2,0
"1026557557030006855","1142861533894938785",7,0,0
"1026557557030006855","817576588237078558",7,0,0
"1026557557030006855","702449349078155344",7,0,0
"1026557557030006855","1088537770387062794",7,0,0
"1026557557030006855","851108818771116052",7,0,0
"1026557557030006855","585716479413059587",7,1,0
"1026557557030006855","901822328810381342",7,0,0
"1026557557030006855","1083533027621224541",7,0,0
"1026557557030006855","1322669688357916722",7,0,0
"1026557557030006855","992579210231156807",7,0,0
"1026557557030006855","1060879047200084008",7,0,0
"1026557557030006855","1275903710232318095",7,0,0
"1026557557030006855","1142588491302178916",7,0,0
"1026557557030006855","908974044613861456",7,0,0
"1026557557030006855","706015998314152019",7,0,0
"1026557557030006855","1223357132682825793",7,0,0
"1026557557030006855","989734510721642496",6,0,0
"1026557557030006855","855645037081395230",6,2,0
"1026557557030006855","1252528581666672670",6,0,0
"1026557557030006855","985557774572335184",6,0,0
"1026557557030006855","588084764444065797",6,0,0
"1026557557030006855","1238977989094539264",6,0,0
"1026557557030006855","869809192117076040",6,0,0
"1026557557030006855","1024890910871408702",6,0,0
"1026557557030006855","1299973691349663764",6,0,0
"1026557557030006855","711504258196832306",6,0,0
"1026557557030006855","227095105897627648",6,0,0
"1026557557030006855","764221543832092752",6,0,0
"1026557557030006855","397294307243196417",6,0,0
"1026557557030006855","931036784270393384",6,0,0
"1026557557030006855","753764090328907847",6,2,0
"1026557557030006855","1406602646625845251",6,2,0
"1026557557030006855","974843451055153232",6,2,0
"1026557557030006855","916686380229337178",6,0,0
"1026557557030006855","871621567854018650",6,2,0
"1026557557030006855","915318957496488006",6,0,0
"1026557557030006855","1216495841133727874",6,0,0
"1026557557030006855","1168316799750770759",6,2,0
"1026557557030006855","1021322452061671504",6,2,0
"1026557557030006855","829965590813736960",6,2,0
"1026557557030006855","202606182194610177",6,2,0
"1026557557030006855","719225868722896988",6,0,0
"1026557557030006855","1346601833296166965",6,0,0
"1026557557030006855","1048936243184021524",6,2,0
"1026557557030006855","1209990069742608470",6,2,0
"1026557557030006855","707936763242610741",6,2,0
"1026557557030006855","1258879435134861426",6,0,0
"1026557557030006855","873000755261493279",6,2,0
"1026557557030006855","771098800630136873",6,2,0
"1026557557030006855","1109569041733009470",6,2,0
"1026557557030006855","1084229517209509979",6,0,0
"1026557557030006855","679477820229025802",6,0,0
"1026557557030006855","943141720743350352",6,0,0
"1026557557030006855","1121809077970931782",6,0,0
"1026557557030006855","803924305401348109",6,2,0
"1026557557030006855","892693664751550494",6,2,0
"1026557557030006855","916815086520270928",6,0,0
"1026557557030006855","1155111437862187152",6,2,0
"1026557557030006855","901772688719241226",6,0,0
"1026557557030006855","1288530241311998094",6,2,0
"1026557557030006855","1189081318391283732",6,0,0
"1026557557030006855","1204132240624455750",6,2,0
"1026557557030006855","828826537759080529",6,0,0
"1026557557030006855","1257714955420172342",6,0,0
"1026557557030006855","911393694534467624",6,0,0
"1026557557030006855","1427712638401380525",6,2,0
"1026557557030006855","497489225571368961",6,0,0
"1026557557030006855","1127002484574015488",6,0,0
"1026557557030006855","1185624805840539710",6,2,0
"1026557557030006855","995817695553532015",6,2,0
"1026557557030006855","1075922307601661972",6,2,0
"1026557557030006855","1272405511836532777",6,0,0
"1026557557030006855","1048662316541030430",6,0,0
"1026557557030006855","1033253584013373480",6,2,0
"1026557557030006855","885839854301241354",6,2,0
"1026557557030006855","954758824999391263",6,0,0
"1026557557030006855","598457802951753739",6,2,0
"1026557557030006855","1351283128207020105",6,2,0
"1026557557030006855","941613228125995018",6,2,0
"1026557557030006855","1268063983399731325",6,0,0
"1026557557030006855","1024014794493263953",6,1,0
"1026557557030006855","851847360899973122",6,2,0
"1026557557030006855","719007088692559923",6,0,0
"1026557557030006855","534046396597141509",6,2,0
"1026557557030006855","900272535273349120",6,0,0
"1026557557030006855","1126494101039218720",6,0,0
"1026557557030006855","1074288721668620330",5,0,0
"1026557557030006855","945447321435525222",5,0,0
"1026557557030006855","649043322798735362",5,0,0
"1026557557030006855","805755296751681566",5,0,0
"1026557557030006855","1116896902479360160",5,0,0
"1026557557030006855","960201271434948678",5,0,0
"1026557557030006855","1245390571149856802",5,0,0
"1026557557030006855","1161312138388852828",5,0,0
"1026557557030006855","809148878603419688",5,0,0
"1026557557030006855","767188669496164352",5,0,0
"1026557557030006855","621120585807953941",5,0,0
"1026557557030006855","915698503416700998",5,0,0
"1026557557030006855","1195897575216254980",5,1,0
"1026557557030006855","1158470433885138994",5,0,0
"1026557557030006855","819805888675315724",5,0,0
"1026557557030006855","680979274010066965",5,0,0
"1026557557030006855","247428037480546304",5,0,0
"1026557557030006855","633121173324038154",5,0,0
"1026557557030006855","1165397757209628742",4,0,0
"1026557557030006855","884057657143623760",4,0,0
"1026557557030006855","1062201684631236688",4,0,0
"1026557557030006855","1210973249182109768",4,0,0
"1026557557030006855","1239940438845165654",4,0,0
"1026557557030006855","1068666502313680926",4,0,0
"1026557557030006855","773535045766873138",4,0,0
"1026557557030006855","695349975345004546",4,0,0
"1026557557030006855","281925191569899520",4,0,0
"1026557557030006855","1282572246971453522",4,0,0
"1026557557030006855","948685684443607092",4,0,0
"1026557557030006855","188955005955342336",4,0,0
"1026557557030006855","617400094156783837",4,0,0
"1026557557030006855","737834832373088256",4,0,0
"1026557557030006855","1190049779577798809",4,0,0
"1026557557030006855","671890142331404298",4,0,0
"1026557557030006855","297519659551293442",4,0,0
"1026557557030006855","929824707807694848",4,0,0
"1026557557030006855","633171526681624576",4,0,0
"1026557557030006855","898190282024185927",4,0,0
"1026557557030006855","991743098726141993",4,0,0
"1026557557030006855","1032507261823766640",4,0,0
"1026557557030006855","1174206551700029472",4,0,0
"1026557557030006855","1057408977941577838",4,0,0
"1026557557030006855","1186417405409378334",4,0,0
"1026557557030006855","924277298755145798",4,0,0
"1026557557030006855","494167532735823884",4,0,0
"1026557557030006855","1178398352308699266",4,0,0
"1026557557030006855","399513898241490944",4,0,0
"1026557557030006855","1271741034518282291",4,0,0
"1026557557030006855","1260196199286313050",4,0,0
"1026557557030006855","891794491474866217",4,0,0
"1026557557030006855","695663464101970030",4,0,0
"1026557557030006855","1323492890588217427",4,0,0
"1026557557030006855","767524763517976656",4,0,0
"1026557557030006855","1131732310371340378",4,0,0
"1026557557030006855","388259042352431106",4,0,0
"1026557557030006855","1137716985808031865",4,0,0
"1026557557030006855","1254198442625073275",4,0,0
"1026557557030006855","1208601662013448254",4,0,0
"1026557557030006855","198597926585368576",4,0,0
"1026557557030006855","746818180755882155",4,0,0
"1026557557030006855","672848565722415105",4,0,0
"1026557557030006855","1028154055995969586",4,0,0
"1026557557030006855","641808454633259010",4,0,0
"1026557557030006855","759153647304835152",4,0,0
"1026557557030006855","1256165899266953282",4,0,0
"1026557557030006855","838940881909186570",4,0,0
"1026557557030006855","1050120293089280142",4,0,0
"1026557557030006855","1031594602332946443",4,0,0
"1026557557030006855","916883228885913680",4,0,0
"1026557557030006855","692411061046870108",4,0,0
"1026557557030006855","503638256026648576",4,0,0
"1026557557030006855","762411107796647998",4,0,0
"1026557557030006855","396053322965975040",4,0,0
"1026557557030006855","1105337841422188556",4,0,0
"1026557557030006855","1225944634640040008",4,0,0
"1026557557030006855","555509524132528159",4,0,0
"1026557557030006855","827598322956107808",4,0,0
"1026557557030006855","601080707154051109",4,0,0
"1026557557030006855","559512526937915413",4,0,0
"1026557557030006855","944851258244747325",4,0,0
"1026557557030006855","1258254000063774820",4,0,0
"1026557557030006855","884917831542657045",4,0,0
"1026557557030006855","922912822747336785",4,0,0
"1026557557030006855","1098588571641847849",4,0,0
"1026557557030006855","1041527789016338583",4,0,0
"1026557557030006855","206433753118146560",4,0,0
"1026557557030006855","936028013160710214",4,0,0
"1026557557030006855","787757735872823356",4,0,0
"1026557557030006855","436667704896651268",4,0,0
"1026557557030006855","966502079701090344",4,0,0
"1026557557030006855","806992154793738300",4,0,0
"1026557557030006855","572193183291932692",3,1,0
"1026557557030006855","568996790607675392",3,0,0
"1026557557030006855","1364244014320189454",3,1,0
"1026557557030006855","843525162086563860",3,0,0
"1026557557030006855","871336212252749844",3,0,0
"1026557557030006855","780830631671627827",3,0,0
"1026557557030006855","567864306818088961",3,0,0
"1026557557030006855","731266323258146906",3,0,0
"1026557557030006855","514254801349902363",3,0,0
"1026557557030006855","1128794276881506455",3,0,0
"1026557557030006855","1267511071296589895",3,0,0
"1026557557030006855","1296188216218488904",3,1,0
"1026557557030006855","910264626774679612",3,0,0
"1026557557030006855","252546355946455040",3,0,0
"1026557557030006855","1329270594335674388",3,0,0
"1026557557030006855","1356149547104997397",3,0,0
"1026557557030006855","913127930048176151",3,0,0
"1026557557030006855","699720459482300437",3,0,0
"1026557557030006855","1076325256534429807",3,1,0
"1026557557030006855","937723449776963655",3,0,0
"1026557557030006855","951907302015901707",3,0,0
"1026557557030006855","1222643674089914520",3,0,0
"1026557557030006855","722195427042263160",3,1,0
"1026557557030006855","1017085848065421404",3,1,0
"1026557557030006855","850084658540314634",3,0,0
"1026557557030006855","784224119906500628",3,0,0
"1026557557030006855","1337844864359993447",3,0,0
"1026557557030006855","813842148058464277",3,0,0
"1026557557030006855","872910760966254642",3,1,0
"1026557557030006855","1101685234401022033",3,0,0
"1026557557030006855","1161471440240001137",3,1,0
"1026557557030006855","1012380662218641569",3,0,0
"1026557557030006855","1398123595061792911",3,1,0
"1026557557030006855","1235973538486423733",3,0,0
"1026557557030006855","930130228108468244",3,0,0
"1026557557030006855","1249877274434736251",3,0,0
"1026557557030006855","816456388217667584",3,0,0
"1026557557030006855","1367151367579500544",3,0,0
"1026557557030006855","1103195265139228692",3,0,0
"1026557557030006855","786224943893446668",3,0,0
"1026557557030006855","599914758547701770",3,0,0
"1026557557030006855","982530705995202561",3,0,0
"1026557557030006855","1355572939336192170",3,0,0
"1026557557030006855","1228480515359903837",3,0,0
"1026557557030006855","1001692173231730838",3,1,0
"1026557557030006855","1178187764869640192",3,1,0
"1026557557030006855","1227026040027611146",3,0,0
"1026557557030006855","1273284153798037555",3,0,0
"1026557557030006855","1336567817948102696",3,0,0
"1026557557030006855","1354196749710790716",3,0,0
"1026557557030006855","1367017613967888424",3,0,0
"1026557557030006855","963241365184065557",3,0,0
"1026557557030006855","1142248989949960325",3,0,0
"1026557557030006855","1163603770299658320",3,1,0
"1026557557030006855","662835226245857281",3,0,0
"1026557557030006855","1353051040722976888",3,0,0
"1026557557030006855","1171486596260970496",3,0,0
"1026557557030006855","948325908048146472",3,0,0
"1026557557030006855","1143953172025577504",3,0,0
"1026557557030006855","605905264406822932",3,0,0
"1026557557030006855","1147223164531773521",3,0,0
"1026557557030006855","963451204086673429",3,0,0
"1026557557030006855","656332127750717470",3,0,0
"1026557557030006855","1191578781069090866",3,0,0
"1026557557030006855","1213651136297574461",3,0,0
"1026557557030006855","128389099995267072",3,0,0
"1026557557030006855","643931595018993698",3,0,0
"1026557557030006855","1264036611012694046",3,0,0
"1026557557030006855","1063718384522493984",3,0,0
"1026557557030006855","893577339701723166",3,0,0
"1026557557030006855","1099344455326244985",3,0,0
"1026557557030006855","935315637276905542",3,0,0
"1026557557030006855","862878558577491989",3,0,0
"1026557557030006855","1196084554839101462",3,0,0
"1026557557030006855","1445667329059852379",3,1,0
"1026557557030006855","1364378083884535992",3,1,0
"1026557557030006855","419177277520347136",3,0,0
"1026557557030006855","776852581871779862",3,1,0
"1026557557030006855","391745038108852255",3,1,0
"1026557557030006855","1201000989608644800",3,1,0
"1026557557030006855","1182304501907066893",3,1,0
"1026557557030006855","1281757759360204892",3,1,0
"1026557557030006855","1109712567208779778",3,1,0
"1026557557030006855","916771933104791602",3,1,0
"1026557557030006855","1395780198326337608",3,1,0
"1026557557030006855","1257161899364061216",3,1,0
"1026557557030006855","816662719926370314",3,0,0
"1026557557030006855","1318049612359012364",3,1,0
"1026557557030006855","1311028077031067664",3,1,0
"1026557557030006855","720695590647758918",3,1,0
"1026557557030006855","243657821525245952",3,1,0
"1026557557030006855","1155602364326228099",3,1,0
"1026557557030006855","1193556495909011637",3,1,0
"1026557557030006855","1395629301893697567",3,1,0
"1026557557030006855","1035196635514404975",3,1,0
"1026557557030006855","1445225138982355136",3,1,0
"1026557557030006855","1133151656226336799",3,1,0
"1026557557030006855","596937226479206420",3,1,0
"1026557557030006855","1415489224991441058",3,1,0
"1026557557030006855","1349472484499656794",3,1,0
"1026557557030006855","1215570934648541277",3,1,0
"1026557557030006855","551818960161603596",3,1,0
"1026557557030006855","1268007452566097952",3,1,0
"1026557557030006855","1103103365434572820",3,0,0
"1026557557030006855","769069529405194240",3,1,0
"1026557557030006855","640581608839315466",3,1,0
"1026557557030006855","1403014587028209714",3,1,0
"1026557557030006855","1123697349542285427",3,1,0
"1026557557030006855","1230911735146352765",3,1,0
"1026557557030006855","1352719008868335677",3,1,0
"1026557557030006855","799663054937784340",3,1,0
"1026557557030006855","1379547411424477263",3,1,0
"1026557557030006855","1103761124010237972",3,1,0
"1026557557030006855","1140846104569708686",3,1,0
"1026557557030006855","1104527228890513429",3,1,0
"1026557557030006855","1017445228199817237",3,1,0
"1026557557030006855","1143899391615320144",3,1,0
"1026557557030006855","1218996629433225377",3,1,0
"1026557557030006855","327839552633045002",3,1,0
"1026557557030006855","458308228636344340",3,1,0
"1026557557030006855","1233602425726828655",3,1,0
"1026557557030006855","353225993646899200",3,1,0
"1026557557030006855","1450884166706266143",3,1,0
"1026557557030006855","1024151483828158495",3,0,0
"1026557557030006855","1121366764144558221",3,1,0
"1026557557030006855","1120805294071631902",3,1,0
"1026557557030006855","1426737748655739033",3,1,0
"1026557557030006855","1256140164925755467",3,1,0
"1026557557030006855","314475993815318529",3,1,0
"1026557557030006855","302459703143956483",3,1,0
"1026557557030006855","1353901457669099594",3,1,0
"1026557557030006855","1188986767328678029",3,0,0
"1026557557030006855","715912012009308190",3,1,0
"1026557557030006855","671148729847382040",3,0,0
"1026557557030006855","1106573927167303763",2,0,0
"1026557557030006855","351347753147826180",2,0,0
"1026557557030006855","1319352952124604437",2,1,0
"1026557557030006855","336522182567919627",2,1,0
"1026557557030006855","1160984822223736943",2,0,0
"1026557557030006855","1157129141712330782",2,0,0
"1026557557030006855","1272401150997434432",2,0,0
"1026557557030006855","939906371376279622",2,0,0
"1026557557030006855","472563711136104449",2,0,0
"1026557557030006855","357762604355289089",2,0,0
"1026557557030006855","673666108418424832",2,0,0
"1026557557030006855","502373467480653825",2,0,0
"1026557557030006855","885987052020178944",2,0,0
"1026557557030006855","1192213801202897041",2,0,0
"1026557557030006855","1158458609152294912",2,0,0
"1026557557030006855","1209582753243340812",2,0,0
"1026557557030006855","1046909509332906026",2,0,0
"1026557557030006855","949097133401858118",2,0,0
"1026557557030006855","1170633694369829006",2,0,0
"1026557557030006855","1023494972508491776",2,0,0
"1026557557030006855","827740783192309764",2,0,0
"1026557557030006855","488844427994071052",2,1,0
"1026557557030006855","444360090741374978",2,0,0
"1026557557030006855","1206331589965910029",2,1,0
"1026557557030006855","427928543889063937",2,0,0
"1026557557030006855","817826950537805824",2,0,0
"1026557557030006855","1156055461146153043",2,0,0
"1026557557030006855","1277859792387571734",2,1,0
"1026557557030006855","624990858625679360",2,0,0
"1026557557030006855","982758838753169419",2,0,0
"1026557557030006855","904148973328166923",2,0,0
"1026557557030006855","1099079838985375777",2,0,0
"1026557557030006855","761417589724282880",2,0,0
"1026557557030006855","611347883626594335",2,0,0
"1026557557030006855","1262505876703416394",2,0,0
"1026557557030006855","463794076689629195",2,0,0
"1026557557030006855","390882650203619329",2,0,0
"1026557557030006855","936039447840043048",2,0,0
"1026557557030006855","871460495826255953",2,0,0
"1026557557030006855","1186824713264185364",2,0,0
"1026557557030006855","620750081913651211",2,0,0
"1026557557030006855","800546633195454464",2,0,0
"1026557557030006855","675417057734426655",2,0,0
"1026557557030006855","704116208785686578",2,0,0
"1026557557030006855","682342739765100771",2,0,0
"1026557557030006855","996899486527926392",2,0,0
"1026557557030006855","311509259613503490",2,0,0
"1026557557030006855","645650213020762122",2,0,0
"1026557557030006855","811354922330488842",2,0,0
"1026557557030006855","1284237640824262769",1,0,0
"1026557557030006855","959978075079213176",1,0,0
"1026557557030006855","612316490342858846",1,0,0
"1026557557030006855","621453529516736524",1,0,0
"1026557557030006855","1276048297487896608",1,0,0
"1026557557030006855","567396448048644116",1,0,0
"1026557557030006855","1221258615805968585",1,0,0
"1026557557030006855","307228757771550721",1,0,0
"1026557557030006855","1255965767745409035",1,0,0
"1026557557030006855","395299824523804677",1,0,0
"1026557557030006855","1321094898828578857",1,0,0
"1026557557030006855","1047926296098897960",1,0,0
"1026557557030006855","1306309096957546560",1,0,0
"1026557557030006855","1306304903290949642",1,0,0
"1026557557030006855","1314262771826823168",1,0,0
"1026557557030006855","1128403700709339256",1,0,0
"1026557557030006855","1205996426581250100",1,0,0
"1026557557030006855","648634854669418496",1,0,0
"1026557557030006855","1038474130556723200",1,0,0
"1026557557030006855","1325833478058541056",1,0,0
"1026557557030006855","1325753871532036106",1,0,0
"1026557557030006855","395680414259347456",1,0,0
"1026557557030006855","313378248417476618",1,0,0
"1026557557030006855","1130625529482059867",1,0,0
"1026557557030006855","1298877182105616384",1,0,0
"1026557557030006855","1288995804010512389",1,0,0
"1026557557030006855","1206496791370145803",1,0,0
"1026557557030006855","1216264610974404628",1,0,0
"1026557557030006855","449926365312057349",1,0,0
"1026557557030006855","586019236460232739",1,0,0
"1026557557030006855","1064422884992368640",1,0,0
"1026557557030006855","1260948752408117321",1,0,0
"1026557557030006855","1290645575863242795",1,0,0
"1026557557030006855","1246968784657584268",1,0,0
"1026557557030006855","1308536120425840713",1,0,0
"1026557557030006855","1270571285331578951",1,0,0
"1026557557030006855","285895466632347649",1,0,0
"1026557557030006855","568085932637421579",1,0,0
"1026557557030006855","714436283887517726",1,0,0
"1026557557030006855","1226208548674076784",1,0,0
"1026557557030006855","1031049513961529354",1,0,0
"1026557557030006855","483721872559570946",1,0,0
"1026557557030006855","912535423211958322",1,0,0
"1026557557030006855","448271777156825108",1,0,0
"1026557557030006855","1320895824674295879",1,0,0
"1026557557030006855","206795711352668161",1,0,0
"1026557557030006855","1256680684458737666",1,0,0
"1026557557030006855","1271093234898305127",1,0,0
"1026557557030006855","668543010639708170",1,0,0
"1026557557030006855","1093723739616723084",1,0,0
"1026557557030006855","340655574570106891",1,0,0
"1026557557030006855","1258645253255073904",1,0,0
"1026557557030006855","1102544518366122004",1,0,0
"1026557557030006855","755527200303874260",1,0,0
"1026557557030006855","1206618938373443625",1,0,0
"1026557557030006855","475102389364457502",1,0,0
"1026557557030006855","301988804414144512",1,0,0
"1026557557030006855","1290371449332301956",1,0,0
"1026557557030006855","1021784972551540756",1,0,0
"1026557557030006855","1296499205434511482",1,0,0
"1026557557030006855","849782353656414229",1,0,0
"1026557557030006855","1260470023475040372",1,0,0
"1026557557030006855","725971220083900467",1,0,0
"1026557557030006855","1260155879257538621",1,0,0
"1026557557030006855","786697968006725682",1,0,0
"1026557557030006855","683081945080791193",1,0,0
"1026557557030006855","1210844320320585809",1,0,0
"1026557557030006855","1316965853073244222",1,0,0
"1026557557030006855","768583702283288597",1,0,0
"1026557557030006855","1081402755723304991",1,0,0
"1026557557030006855","1306039835555004467",1,0,0
"1026557557030006855","740255671366320148",1,0,0
"1026557557030006855","781323151702491136",1,0,0
"1026557557030006855","1284136407387869342",1,0,0
"1026557557030006855","1180593271588798566",1,0,0
"1026557557030006855","808198444355289098",1,0,0
"1026557557030006855","559203697700372492",1,0,0
"1026557557030006855","1322635492222566401",1,0,0
"1026557557030006855","1271145375700484148",1,0,0
"1026557557030006855","1289785862074273825",1,0,0
"1026557557030006855","810184737557577769",1,0,0
"1026557557030006855","781891387624783892",1,0,0
"1026557557030006855","422563255580622850",1,0,0
"1026557557030006855","785537526865330238",1,0,0
"1026557557030006855","1122541502447501352",1,0,0
"1026557557030006855","1292337407458410499",1,0,0
"1026557557030006855","1140788699689398312",1,0,0
"1026557557030006855","1330007164558770178",1,0,0
"1026557557030006855","1329157119995416700",1,0,0
"1026557557030006855","1320503396859510867",1,0,0
"1026557557030006855","896440466403373126",1,0,0
"1026557557030006855","1322326042005868585",1,0,0
"1026557557030006855","625759261162471485",1,0,0
"1026557557030006855","516355753620275205",1,0,0
"1026557557030006855","335228916060913665",1,0,0
"1026557557030006855","449921157131534337",1,0,0
"1026557557030006855","749430508584304710",1,0,0
"1026557557030006855","582835822248591371",1,0,0
"1026557557030006855","482721410087649282",1,0,0
"1026557557030006855","896436785427660810",1,0,0
"1026557557030006855","1208870977866440755",1,0,0
"1026557557030006855","718627959325458464",1,0,0
"1026557557030006855","1207469514522890292",1,0,0
"1026557557030006855","823367437306167296",1,0,0
